Ano,TipoCrimeN1,TipoCrimeN2,TipoCrimeN3,EscalaoEtario
2005,(CP) Contra o património,Contra a propriedade,Furto animais explorações agropecuárias,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto de produtos agrícolas,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto de produtos agrícolas,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto de produtos agrícolas,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto de produtos agrícolas,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto em veículo motorizado,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto em veículo motorizado,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto em veículo motorizado,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto em veículo motorizado,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto residência c/arrombamento/escal/chaves falsas,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto residência c/arrombamento/escal/chaves falsas,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto residência c/arrombamento/escal/chaves falsas,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto residência c/arrombamento/escal/chaves falsas,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto residência s/arrombamento/escal/chaves falsas,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto residência s/arrombamento/escal/chaves falsas,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto residência s/arrombamento/escal/chaves falsas,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto residência s/arrombamento/escal/chaves falsas,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto em área anexa residência,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto em área anexa residência,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto em área anexa residência,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto em área anexa residência,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto em supermercado,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto em supermercado,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto em supermercado,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto em supermercado,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus c/arrombamento/escal/chaves falsas,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus c/arrombamento/escal/chaves falsas,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus c/arrombamento/escal/chaves falsas,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus c/arrombamento/escal/chaves falsas,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus s/arrombamento/escal/chaves falsas,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus s/arrombamento/escal/chaves falsas,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus s/arrombamento/escal/chaves falsas,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus s/arrombamento/escal/chaves falsas,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto estab. ensino c/arrombamento/escal/chaves falsas,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto estab. ensino c/arrombamento/escal/chaves falsas,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto estab. ensino c/arrombamento/escal/chaves falsas,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto estab. ensino c/arrombamento/escal/chaves falsas,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto outros edifícios c/arrombamento/escal/chaves falsas,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto outros edifícios c/arrombamento/escal/chaves falsas,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto outros edifícios c/arrombamento/escal/chaves falsas,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto outros edifícios c/arrombamento/escal/chaves falsas,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto/roubo por esticão,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto/roubo por esticão,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto/roubo por esticão,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto/roubo por esticão,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto por carteirista,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto por carteirista,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto por carteirista,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto por carteirista,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Furto oportunidade/obj. não guardado,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto oportunidade/obj. não guardado,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Furto oportunidade/obj. não guardado,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Furto oportunidade/obj. não guardado,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Outros furtos,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Outros furtos,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Outros furtos,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Outros furtos,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo por esticão,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo por esticão,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo por esticão,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo por esticão,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo via pública (s/ esticão),Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo via pública (s/ esticão),Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo via pública (s/ esticão),16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo via pública (s/ esticão),25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a residência,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a residência,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a residência,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a residência,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo de viatura,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo de viatura,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo de viatura,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo de viatura,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo banco/estab. crédito,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo banco/estab. crédito,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo banco/estab. crédito,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo banco/estab. crédito,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo tesouraria/estação correios,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo tesouraria/estação correios,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo tesouraria/estação correios,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo tesouraria/estação correios,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo edifícios comerc/indust.,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo edifícios comerc/indust.,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo edifícios comerc/indust.,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo edifícios comerc/indust.,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a farmácias,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a farmácias,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a farmácias,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a farmácias,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a ourivesarias,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a ourivesarias,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a ourivesarias,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo a ourivesarias,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo estabelecimento ensino,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo estabelecimento ensino,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo estabelecimento ensino,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo estabelecimento ensino,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo posto abast. combustível,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo posto abast. combustível,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo posto abast. combustível,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo posto abast. combustível,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo transp. públicos,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo transp. públicos,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo transp. públicos,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo transp. públicos,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo motorista transporte público,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo motorista transporte público,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo motorista transporte público,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo motorista transporte público,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Roubo transp. valores,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo transp. valores,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo transp. valores,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Roubo transp. valores,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Outros roubos,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Outros roubos,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Outros roubos,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Outros roubos,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Dano contra património cultural,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Dano contra património cultural,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Dano contra património cultural,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Dano contra património cultural,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Outro dano,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Outro dano,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Outro dano,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Outro dano,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Abuso de confiança,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Abuso de confiança,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Abuso de confiança,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Abuso de confiança,25 e mais anos
2005,(CP) Contra o património,Contra a propriedade,Outros contra a propriedade,Até 24 anos
2005,(CP) Contra o património,Contra a propriedade,Outros contra a propriedade,Menos de 16 anos
2005,(CP) Contra o património,Contra a propriedade,Outros contra a propriedade,16 a 24 anos
2005,(CP) Contra o património,Contra a propriedade,Outros contra a propriedade,25 e mais anos
2005,(CP) Contra o património,Contra o património em geral,Burla com fraude bancária,Até 24 anos
2005,(CP) Contra o património,Contra o património em geral,Burla com fraude bancária,Menos de 16 anos
2005,(CP) Contra o património,Contra o património em geral,Burla com fraude bancária,16 a 24 anos
2005,(CP) Contra o património,Contra o património em geral,Burla com fraude bancária,25 e mais anos
2005,(CP) Contra o património,Contra o património em geral,Burla relativa a seguros,Até 24 anos
2005,(CP) Contra o património,Contra o património em geral,Burla relativa a seguros,Menos de 16 anos
2005,(CP) Contra o património,Contra o património em geral,Burla relativa a seguros,16 a 24 anos
2005,(CP) Contra o património,Contra o património em geral,Burla relativa a seguros,25 e mais anos
2005,(CP) Contra o património,Contra o património em geral,Burla obtenção alimentos/bebidas/serviços,Até 24 anos
